"GEOID","Cluster","State","County.Code","Tract_RUC","Tract_Population","Tract_Land","Tract_Lat","Tract_Long","Tract_methadone_unserved","Name","Address","Pharm_Lat","Pharm_Long","Cluster_centroid_Latitude","Cluster_centroid_Longitude","Shortest_distance","Pharm_County_pop","Pharm_Total_Land","Pharm_RUC","Max_RUC","Max_PopD","Drive_Time"
23005000200,"ME43","Maine",23005,2,289173,835.947,43.6661624,-70.2423254,0,"WALMART PHARMACY 10-2659","206 US ROUTE 1",43.720321,-70.235108,43.7259123333333,-70.254332,6056.83100499579,289173,835.947,2,2,345.922648206166,732.244104725689
23005000200,"ME54","Maine",23005,2,289173,835.947,43.6661624,-70.2423254,0,"Hannaford Supermarket & Pharmacy","21 Hannaford Dr",43.615742,-70.52376,43.615742,-70.52376,23356.6546650485,201454,991.075,2,2,345.922648206166,1470.60057853674
23005000300,"ME17","Maine",23005,2,289173,835.947,43.6518305,-70.2573242,0,"Community Pharmacy-Gorham","365 MAIN ST",43.686037,-70.420913,43.6823986666667,-70.4325843333333,13711.8355479326,289173,835.947,2,2,345.922648206166,1058.95969861823
23005000300,"ME21","Maine",23005,2,289173,835.947,43.6518305,-70.2573242,0,"Walgreens #18119","15 SACO AVENUE",43.515932,-70.378337,43.4921176363636,-70.4597068181818,18002.200237892,201454,991.075,2,2,345.922648206166,1242.0724635857
23005000300,"ME23","Maine",23005,2,289173,835.947,43.6518305,-70.2573242,0,"Walgreens #19423","478 ROUTE 1",43.798025,-70.189198,43.8265035,-70.14710225,17172.3324200905,289173,835.947,2,2,345.922648206166,1206.65370512193
23005000300,"ME3","Maine",23005,2,289173,835.947,43.6518305,-70.2573242,0,"CVS Pharmacy #00454","510 CONGRESS STREET",43.656102,-70.260627,43.6553255666667,-70.3024829,544.853266872573,289173,835.947,2,2,345.922648206166,496.99289486259
23005000300,"ME43","Maine",23005,2,289173,835.947,43.6518305,-70.2573242,0,"WALMART PHARMACY 10-2659","206 US ROUTE 1",43.720321,-70.235108,43.7259123333333,-70.254332,7831.26306825549,289173,835.947,2,2,345.922648206166,807.976865185613
23005000300,"ME54","Maine",23005,2,289173,835.947,43.6518305,-70.2573242,0,"Hannaford Supermarket & Pharmacy","21 Hannaford Dr",43.615742,-70.52376,43.615742,-70.52376,21839.1774010325,201454,991.075,2,2,345.922648206166,1405.83464890854
23005000500,"ME17","Maine",23005,2,289173,835.947,43.6668402,-70.2598604,0,"Community Pharmacy-Gorham","365 MAIN ST",43.686037,-70.420913,43.6823986666667,-70.4325843333333,13141.5705792535,289173,835.947,2,2,345.922648206166,1034.62078975501
23005000500,"ME18","Maine",23005,2,289173,835.947,43.6668402,-70.2598604,0,"WALGREENS #10428","741 ROOSEVELT TRL",43.833918,-70.437148,43.836717,-70.4413855,23434.1881187754,289173,835.947,2,2,345.922648206166,1473.9097063418
23005000500,"ME21","Maine",23005,2,289173,835.947,43.6668402,-70.2598604,0,"Walgreens #18119","15 SACO AVENUE",43.515932,-70.378337,43.4921176363636,-70.4597068181818,19324.9394497243,201454,991.075,2,2,345.922648206166,1298.5269731467
23005000500,"ME23","Maine",23005,2,289173,835.947,43.6668402,-70.2598604,0,"Walgreens #19423","478 ROUTE 1",43.798025,-70.189198,43.8265035,-70.14710225,15670.5518313562,289173,835.947,2,2,345.922648206166,1142.55770959475
23005000500,"ME27","Maine",23005,2,289173,835.947,43.6668402,-70.2598604,0,"HANNAFORD FOOD AND DRUG","71 Colonial Drive",43.729515,-70.544186,43.704471,-70.5663615,23923.2711279985,289173,835.947,2,2,345.922648206166,1494.78376917545
23005000500,"ME3","Maine",23005,2,289173,835.947,43.6668402,-70.2598604,0,"Walgreens #11886","127 Marginal Way",43.662629,-70.263096,43.6553255666667,-70.3024829,536.331842295707,289173,835.947,2,2,345.922648206166,496.62920046165
23005000500,"ME43","Maine",23005,2,289173,835.947,43.6668402,-70.2598604,0,"WALMART PHARMACY 10-2659","206 US ROUTE 1",43.720321,-70.235108,43.7259123333333,-70.254332,6277.96691374183,289173,835.947,2,2,345.922648206166,741.68218531097
23005000500,"ME54","Maine",23005,2,289173,835.947,43.6668402,-70.2598604,0,"Hannaford Supermarket & Pharmacy","21 Hannaford Dr",43.615742,-70.52376,43.615742,-70.52376,22007.324700138,201454,991.075,2,2,345.922648206166,1413.01117563436
23005000600,"ME17","Maine",23005,2,289173,835.947,43.6603569,-70.262737,0,"Community Pharmacy-Gorham","365 MAIN ST",43.686037,-70.420913,43.6823986666667,-70.4325843333333,13052.6368842604,289173,835.947,2,2,345.922648206166,1030.8250996527
23005000600,"ME18","Maine",23005,2,289173,835.947,43.6603569,-70.262737,0,"WALGREENS #10428","741 ROOSEVELT TRL",43.833918,-70.437148,43.836717,-70.4413855,23874.8399782651,289173,835.947,2,2,345.922648206166,1492.71672770482
23005000600,"ME21","Maine",23005,2,289173,835.947,43.6603569,-70.262737,0,"Walgreens #18119","15 SACO AVENUE",43.515932,-70.378337,43.4921176363636,-70.4597068181818,18583.8136689061,201454,991.075,2,2,345.922648206166,1266.89572482138
23005000600,"ME23","Maine",23005,2,289173,835.947,43.6603569,-70.262737,0,"Walgreens #19423","478 ROUTE 1",43.798025,-70.189198,43.8265035,-70.14710225,16427.2273612848,289173,835.947,2,2,345.922648206166,1174.8526212121
23005000600,"ME27","Maine",23005,2,289173,835.947,43.6603569,-70.262737,0,"HANNAFORD FOOD AND DRUG","71 Colonial Drive",43.729515,-70.544186,43.704471,-70.5663615,23925.4642767552,289173,835.947,2,2,345.922648206166,1494.87737276438
23005000600,"ME3","Maine",23005,2,289173,835.947,43.6603569,-70.262737,0,"Walgreens #11886","127 Marginal Way",43.662629,-70.263096,43.6553255666667,-70.3024829,254.575984669422,289173,835.947,2,2,345.922648206166,484.60386045816
23005000600,"ME43","Maine",23005,2,289173,835.947,43.6603569,-70.262737,0,"WALMART PHARMACY 10-2659","206 US ROUTE 1",43.720321,-70.235108,43.7259123333333,-70.254332,7035.8997252211,289173,835.947,2,2,345.922648206166,774.030757704905
23005000600,"ME54","Maine",23005,2,289173,835.947,43.6603569,-70.262737,0,"Hannaford Supermarket & Pharmacy","21 Hannaford Dr",43.615742,-70.52376,43.615742,-70.52376,21607.4267400885,201454,991.075,2,2,345.922648206166,1395.94353069945
23005001000,"ME17","Maine",23005,2,289173,835.947,43.6565174,-70.2706941,0,"Community Pharmacy-Gorham","365 MAIN ST",43.686037,-70.420913,43.6823986666667,-70.4325843333333,12533.895555303,289173,835.947,2,2,345.922648206166,1008.6852197328
23005001000,"ME18","Maine",23005,2,289173,835.947,43.6565174,-70.2706941,0,"WALGREENS #10428","741 ROOSEVELT TRL",43.833918,-70.437148,43.836717,-70.4413855,23857.448440566,289173,835.947,2,2,345.922648206166,1491.97445687583
23005001000,"ME21","Maine",23005,2,289173,835.947,43.6565174,-70.2706941,0,"Walgreens #18119","15 SACO AVENUE",43.515932,-70.378337,43.4921176363636,-70.4597068181818,17895.6366151197,201454,991.075,2,2,345.922648206166,1237.52432816578
23005001000,"ME23","Maine",23005,2,289173,835.947,43.6565174,-70.2706941,0,"Walgreens #19423","478 ROUTE 1",43.798025,-70.189198,43.8265035,-70.14710225,17062.2985685431,289173,835.947,2,2,345.922648206166,1201.95746033789
23005001000,"ME27","Maine",23005,2,289173,835.947,43.6565174,-70.2706941,0,"HANNAFORD FOOD AND DRUG","71 Colonial Drive",43.729515,-70.544186,43.704471,-70.5663615,23465.2239901488,289173,835.947,2,2,345.922648206166,1475.23431733202
23005001000,"ME3","Maine",23005,2,289173,835.947,43.6565174,-70.2706941,0,"Walgreens #19821","713 CONGRESS STREET",43.653211,-70.269161,43.6553255666667,-70.3024829,388.226446313049,289173,835.947,2,2,345.922648206166,490.30806216111
23005001000,"ME43","Maine",23005,2,289173,835.947,43.6565174,-70.2706941,0,"WALMART PHARMACY 10-2659","206 US ROUTE 1",43.720321,-70.235108,43.7259123333333,-70.254332,7658.47615530192,289173,835.947,2,2,345.922648206166,800.602319740755
23005001000,"ME54","Maine",23005,2,289173,835.947,43.6565174,-70.2706941,0,"Hannaford Supermarket & Pharmacy","21 Hannaford Dr",43.615742,-70.52376,43.615742,-70.52376,20887.6621564048,201454,991.075,2,2,345.922648206166,1365.22397826783
23005001100,"ME17","Maine",23005,2,289173,835.947,43.6501325,-70.2623621,0,"Community Pharmacy-Gorham","365 MAIN ST",43.686037,-70.420913,43.6823986666667,-70.4325843333333,13378.0305387143,289173,835.947,2,2,345.922648206166,1044.7129008248
23005001100,"ME21","Maine",23005,2,289173,835.947,43.6501325,-70.2623621,0,"Walgreens #18119","15 SACO AVENUE",43.515932,-70.378337,43.4921176363636,-70.4597068181818,17624.8487629219,201454,991.075,2,2,345.922648206166,1225.96710263398
23005001100,"ME23","Maine",23005,2,289173,835.947,43.6501325,-70.2623621,0,"Walgreens #19423","478 ROUTE 1",43.798025,-70.189198,43.8265035,-70.14710225,17483.8396135609,289173,835.947,2,2,345.922648206166,1219.94883213925
23005001100,"ME3","Maine",23005,2,289173,835.947,43.6501325,-70.2623621,0,"Walgreens #19821","713 CONGRESS STREET",43.653211,-70.269161,43.6553255666667,-70.3024829,646.008829259204,289173,835.947,2,2,345.922648206166,501.310214265252
23005001100,"ME43","Maine",23005,2,289173,835.947,43.6501325,-70.2623621,0,"WALMART PHARMACY 10-2659","206 US ROUTE 1",43.720321,-70.235108,43.7259123333333,-70.254332,8115.5322728328,289173,835.947,2,2,345.922648206166,820.109474836973
23005001100,"ME54","Maine",23005,2,289173,835.947,43.6501325,-70.2623621,0,"Hannaford Supermarket & Pharmacy","21 Hannaford Dr",43.615742,-70.52376,43.615742,-70.52376,21406.0157967277,201454,991.075,2,2,345.922648206166,1387.34731163681
23005001200,"ME17","Maine",23005,2,289173,835.947,43.6486156,-70.2669837,0,"Community Pharmacy-Gorham","365 MAIN ST",43.686037,-70.420913,43.6823986666667,-70.4325843333333,13076.3158331593,289173,835.947,2,2,345.922648206166,1031.83571719171
23005001200,"ME21","Maine",23005,2,289173,835.947,43.6486156,-70.2669837,0,"Walgreens #18119","15 SACO AVENUE",43.515932,-70.378337,43.4921176363636,-70.4597068181818,17285.516877467,201454,991.075,2,2,345.922648206166,1211.48441776276
23005001200,"ME23","Maine",23005,2,289173,835.947,43.6486156,-70.2669837,0,"Walgreens #19423","478 ROUTE 1",43.798025,-70.189198,43.8265035,-70.14710225,17770.4565760698,289173,835.947,2,2,345.922648206166,1232.18164409913
23005001200,"ME3","Maine",23005,2,289173,835.947,43.6486156,-70.2669837,0,"Walgreens #19821","713 CONGRESS STREET",43.653211,-70.269161,43.6553255666667,-70.3024829,540.783630814572,289173,835.947,2,2,345.922648206166,496.819202795635
23005001200,"ME43","Maine",23005,2,289173,835.947,43.6486156,-70.2669837,0,"WALMART PHARMACY 10-2659","206 US ROUTE 1",43.720321,-70.235108,43.7259123333333,-70.254332,8384.51957738029,289173,835.947,2,2,345.922648206166,831.58985299506
23005001200,"ME54","Maine",23005,2,289173,835.947,43.6486156,-70.2669837,0,"Hannaford Supermarket & Pharmacy","21 Hannaford Dr",43.615742,-70.52376,43.615742,-70.52376,21009.9493749255,201454,991.075,2,2,345.922648206166,1370.44319675429
23005001300,"ME17","Maine",23005,2,289173,835.947,43.6500419,-70.2749065,0,"Community Pharmacy-Gorham","365 MAIN ST",43.686037,-70.420913,43.6823986666667,-70.4325843333333,12420.9770601425,289173,835.947,2,2,345.922648206166,1003.86585835935
23005001300,"ME21","Maine",23005,2,289173,835.947,43.6500419,-70.2749065,0,"Walgreens #18119","15 SACO AVENUE",43.515932,-70.378337,43.4921176363636,-70.4597068181818,17100.8102161136,201454,991.075,2,2,345.922648206166,1203.6011374562
23005001300,"ME23","Maine",23005,2,289173,835.947,43.6500419,-70.2749065,0,"Walgreens #19423","478 ROUTE 1",43.798025,-70.189198,43.8265035,-70.14710225,17858.1938099359,289173,835.947,2,2,345.922648206166,1235.92626924053
23005001300,"ME27","Maine",23005,2,289173,835.947,43.6500419,-70.2749065,0,"HANNAFORD FOOD AND DRUG","71 Colonial Drive",43.729515,-70.544186,43.704471,-70.5663615,23411.3206901016,289173,835.947,2,2,345.922648206166,1472.93372448601
23005001300,"ME3","Maine",23005,2,289173,835.947,43.6500419,-70.2749065,0,"THE PHARMACY AT MAINE MEDICAL CENTER","22 BRAMHALL STREET",43.652447,-70.275543,43.6553255666667,-70.3024829,272.598807122111,289173,835.947,2,2,345.922648206166,485.373074520441
23005001300,"ME43","Maine",23005,2,289173,835.947,43.6500419,-70.2749065,0,"WALMART PHARMACY 10-2659","206 US ROUTE 1",43.720321,-70.235108,43.7259123333333,-70.254332,8454.01484614002,289173,835.947,2,2,345.922648206166,834.555911065725
23005001300,"ME54","Maine",23005,2,289173,835.947,43.6500419,-70.2749065,0,"Hannaford Supermarket & Pharmacy","21 Hannaford Dr",43.615742,-70.52376,43.615742,-70.52376,20410.5321723758,201454,991.075,2,2,345.922648206166,1344.86007054947
23005001500,"ME17","Maine",23005,2,289173,835.947,43.6642042,-70.2762835,0,"Community Pharmacy-Gorham","365 MAIN ST",43.686037,-70.420913,43.6823986666667,-70.4325843333333,11895.5864333638,289173,835.947,2,2,345.922648206166,981.442186408436
23005001500,"ME18","Maine",23005,2,289173,835.947,43.6642042,-70.2762835,0,"WALGREENS #10428","741 ROOSEVELT TRL",43.833918,-70.437148,43.836717,-70.4413855,22896.7247430817,289173,835.947,2,2,345.922648206166,1450.9707694672
23005001500,"ME21","Maine",23005,2,289173,835.947,43.6642042,-70.2762835,0,"Walgreens #18119","15 SACO AVENUE",43.515932,-70.378337,43.4921176363636,-70.4597068181818,18442.8809656934,201454,991.075,2,2,345.922648206166,1260.88071704826
23005001500,"ME23","Maine",23005,2,289173,835.947,43.6642042,-70.2762835,0,"Walgreens #19423","478 ROUTE 1",43.798025,-70.189198,43.8265035,-70.14710225,16461.6803978019,289173,835.947,2,2,345.922648206166,1176.32307681065
23005001500,"ME27","Maine",23005,2,289173,835.947,43.6642042,-70.2762835,0,"HANNAFORD FOOD AND DRUG","71 Colonial Drive",43.729515,-70.544186,43.704471,-70.5663615,22754.7353485894,289173,835.947,2,2,345.922648206166,1444.91066211026
23005001500,"ME3","Maine",23005,2,289173,835.947,43.6642042,-70.2762835,0,"CVS Pharmacy #00374","449 FOREST AVENUE",43.66616,-70.276336,43.6553255666667,-70.3024829,217.759702769205,289173,835.947,2,2,345.922648206166,483.032541546659
23005001500,"ME43","Maine",23005,2,289173,835.947,43.6642042,-70.2762835,0,"WALMART PHARMACY 10-2659","206 US ROUTE 1",43.720321,-70.235108,43.7259123333333,-70.254332,7071.62642319011,289173,835.947,2,2,345.922648206166,775.555573174223
23005001500,"ME54","Maine",23005,2,289173,835.947,43.6642042,-70.2762835,0,"Hannaford Supermarket & Pharmacy","21 Hannaford Dr",43.615742,-70.52376,43.615742,-70.52376,20653.9140225083,201454,991.075,2,2,345.922648206166,1355.24760791312
23005001700,"ME17","Maine",23005,2,289173,835.947,43.6639364,-70.2960208,0,"Community Pharmacy-Gorham","365 MAIN ST",43.686037,-70.420913,43.6823986666667,-70.4325843333333,10352.1471538364,289173,835.947,2,2,345.922648206166,915.568197958206
23005001700,"ME18","Maine",23005,2,289173,835.947,43.6639364,-70.2960208,0,"WALGREENS #10428","741 ROOSEVELT TRL",43.833918,-70.437148,43.836717,-70.4413855,22064.553767097,289173,835.947,2,2,345.922648206166,1415.45371221217
23005001700,"ME21","Maine",23005,2,289173,835.947,43.6639364,-70.2960208,0,"Walgreens #18119","15 SACO AVENUE",43.515932,-70.378337,43.4921176363636,-70.4597068181818,17762.3369630638,201454,991.075,2,2,345.922648206166,1231.83509901603
23005001700,"ME23","Maine",23005,2,289173,835.947,43.6639364,-70.2960208,0,"Walgreens #19423","478 ROUTE 1",43.798025,-70.189198,43.8265035,-70.14710225,17223.2349200532,289173,835.947,2,2,345.922648206166,1208.82622382034
23005001700,"ME27","Maine",23005,2,289173,835.947,43.6639364,-70.2960208,0,"HANNAFORD FOOD AND DRUG","71 Colonial Drive",43.729515,-70.544186,43.704471,-70.5663615,21265.7747621352,289173,835.947,2,2,345.922648206166,1381.3618242804
23005001700,"ME3","Maine",23005,2,289173,835.947,43.6639364,-70.2960208,0,"CVS Pharmacy #00804","1406 CONGRESS STREET WEST GATE S/C",43.657942,-70.297288,43.6553255666667,-70.3024829,675.051935674925,289173,835.947,2,2,345.922648206166,502.549774047075
23005001700,"ME43","Maine",23005,2,289173,835.947,43.6639364,-70.2960208,0,"WALMART PHARMACY 10-2659","206 US ROUTE 1",43.720321,-70.235108,43.7259123333333,-70.254332,7964.65321359904,289173,835.947,2,2,345.922648206166,813.669956588876
23005001700,"ME54","Maine",23005,2,289173,835.947,43.6639364,-70.2960208,0,"Hannaford Supermarket & Pharmacy","21 Hannaford Dr",43.615742,-70.52376,43.615742,-70.52376,19115.2219609359,201454,991.075,2,2,345.922648206166,1289.57623072521
23005001800,"ME17","Maine",23005,2,289173,835.947,43.6793999,-70.2757362,0,"Community Pharmacy-Gorham","365 MAIN ST",43.686037,-70.420913,43.6823986666667,-70.4325843333333,11710.5735659601,289173,835.947,2,2,345.922648206166,973.545837227646
23005001800,"ME18","Maine",23005,2,289173,835.947,43.6793999,-70.2757362,0,"WALGREENS #10428","741 ROOSEVELT TRL",43.833918,-70.437148,43.836717,-70.4413855,21547.6961228253,289173,835.947,2,2,345.922648206166,1393.39422795465
23005001800,"ME21","Maine",23005,2,289173,835.947,43.6793999,-70.2757362,0,"Walgreens #18119","15 SACO AVENUE",43.515932,-70.378337,43.4921176363636,-70.4597068181818,19988.8239209618,201454,991.075,2,2,345.922648206166,1326.86156237912
23005001800,"ME23","Maine",23005,2,289173,835.947,43.6793999,-70.2757362,0,"Walgreens #19423","478 ROUTE 1",43.798025,-70.189198,43.8265035,-70.14710225,14927.2515681732,289173,835.947,2,2,345.922648206166,1110.8336543621
23005001800,"ME27","Maine",23005,2,289173,835.947,43.6793999,-70.2757362,0,"HANNAFORD FOOD AND DRUG","71 Colonial Drive",43.729515,-70.544186,43.704471,-70.5663615,22312.0132133072,289173,835.947,2,2,345.922648206166,1426.01528137642
23005001800,"ME3","Maine",23005,2,289173,835.947,43.6793999,-70.2757362,0,"WALGREENS #12325","616 Forest Ave",43.669742,-70.28337,43.6553255666667,-70.3024829,1238.40160069667,289173,835.947,2,2,345.922648206166,526.593537750203
23005001800,"ME43","Maine",23005,2,289173,835.947,43.6793999,-70.2757362,0,"WALMART PHARMACY 10-2659","206 US ROUTE 1",43.720321,-70.235108,43.7259123333333,-70.254332,5607.3483107385,289173,835.947,2,2,345.922648206166,713.060183334788
23005001800,"ME54","Maine",23005,2,289173,835.947,43.6793999,-70.2757362,0,"Hannaford Supermarket & Pharmacy","21 Hannaford Dr",43.615742,-70.52376,43.615742,-70.52376,21198.0183179964,201454,991.075,2,2,345.922648206166,1378.46997924456
23005001800,"ME57","Maine",23005,2,289173,835.947,43.6793999,-70.2757362,0,"Walgreens #19789","62 WEST GRAY ROAD",43.882955,-70.341753,43.893039,-70.342705,23272.5531331799,289173,835.947,2,2,345.922648206166,1467.01112515659
23005001900,"ME17","Maine",23005,2,289173,835.947,43.6742648,-70.2960793,0,"Community Pharmacy-Gorham","365 MAIN ST",43.686037,-70.420913,43.6823986666667,-70.4325843333333,10135.062440555,289173,835.947,2,2,345.922648206166,906.303022395356
23005001900,"ME18","Maine",23005,2,289173,835.947,43.6742648,-70.2960793,0,"WALGREENS #10428","741 ROOSEVELT TRL",43.833918,-70.437148,43.836717,-70.4413855,21083.7784525479,289173,835.947,2,2,345.922648206166,1373.59422178721
23005001900,"ME21","Maine",23005,2,289173,835.947,43.6742648,-70.2960793,0,"Walgreens #18119","15 SACO AVENUE",43.515932,-70.378337,43.4921176363636,-70.4597068181818,18831.8483549999,201454,991.075,2,2,345.922648206166,1277.48184522386
23005001900,"ME23","Maine",23005,2,289173,835.947,43.6742648,-70.2960793,0,"Walgreens #19423","478 ROUTE 1",43.798025,-70.189198,43.8265035,-70.14710225,16239.0257988263,289173,835.947,2,2,345.922648206166,1166.82017852638
23005001900,"ME27","Maine",23005,2,289173,835.947,43.6742648,-70.2960793,0,"HANNAFORD FOOD AND DRUG","71 Colonial Drive",43.729515,-70.544186,43.704471,-70.5663615,20892.8604991415,289173,835.947,2,2,345.922648206166,1365.44584353583
23005001900,"ME3","Maine",23005,2,289173,835.947,43.6742648,-70.2960793,0,"WALGREENS #12325","616 Forest Ave",43.669742,-70.28337,43.6553255666667,-70.3024829,1140.4755162517,289173,835.947,2,2,345.922648206166,522.414052466091
23005001900,"ME43","Maine",23005,2,289173,835.947,43.6742648,-70.2960793,0,"HANNAFORD FOOD AND DRUG","65 GRAY ROAD",43.735541,-70.296566,43.7259123333333,-70.254332,6821.34782526746,289173,835.947,2,2,345.922648206166,764.873682614884
23005001900,"ME54","Maine",23005,2,289173,835.947,43.6742648,-70.2960793,0,"Hannaford Supermarket & Pharmacy","21 Hannaford Dr",43.615742,-70.52376,43.615742,-70.52376,19463.2897679005,201454,991.075,2,2,345.922648206166,1304.43176472646
23005001900,"ME57","Maine",23005,2,289173,835.947,43.6742648,-70.2960793,0,"Walgreens #19789","62 WEST GRAY ROAD",43.882955,-70.341753,43.893039,-70.342705,23519.5441568699,289173,835.947,2,2,345.922648206166,1477.55270204768
23005002001,"ME17","Maine",23005,2,289173,835.947,43.679071,-70.3185726,0,"Community Pharmacy-Gorham","365 MAIN ST",43.686037,-70.420913,43.6823986666667,-70.4325843333333,8275.1983947798,289173,835.947,2,2,345.922648206166,826.924024921671
23005002001,"ME18","Maine",23005,2,289173,835.947,43.679071,-70.3185726,0,"WALGREENS #10428","741 ROOSEVELT TRL",43.833918,-70.437148,43.836717,-70.4413855,19698.4212652283,289173,835.947,2,2,345.922648206166,1314.46717703241
23005002001,"ME21","Maine",23005,2,289173,835.947,43.679071,-70.3185726,0,"Walgreens #18119","15 SACO AVENUE",43.515932,-70.378337,43.4921176363636,-70.4597068181818,18788.8096389168,201454,991.075,2,2,345.922648206166,1275.64495282144
23005002001,"ME23","Maine",23005,2,289173,835.947,43.679071,-70.3185726,0,"Walgreens #19423","478 ROUTE 1",43.798025,-70.189198,43.8265035,-70.14710225,16841.0321450844,289173,835.947,2,2,345.922648206166,1192.51380938467
23005002001,"ME27","Maine",23005,2,289173,835.947,43.679071,-70.3185726,0,"HANNAFORD FOOD AND DRUG","71 Colonial Drive",43.729515,-70.544186,43.704471,-70.5663615,19004.6815799319,289173,835.947,2,2,345.922648206166,1284.85836726396
23005002001,"ME3","Maine",23005,2,289173,835.947,43.679071,-70.3185726,0,"OSCO PHARMACY #0623","31 Main St",43.679137,-70.33103,43.6553255666667,-70.3024829,1002.95197907065,289173,835.947,2,2,345.922648206166,516.544547899204
23005002001,"ME43","Maine",23005,2,289173,835.947,43.679071,-70.3185726,0,"HANNAFORD FOOD AND DRUG","65 GRAY ROAD",43.735541,-70.296566,43.7259123333333,-70.254332,6530.88672479833,289173,835.947,2,2,345.922648206166,752.476802846862
23005002001,"ME54","Maine",23005,2,289173,835.947,43.679071,-70.3185726,0,"Hannaford Supermarket & Pharmacy","21 Hannaford Dr",43.615742,-70.52376,43.615742,-70.52376,17968.709198061,201454,991.075,2,2,345.922648206166,1240.64306600571
23005002001,"ME57","Maine",23005,2,289173,835.947,43.679071,-70.3185726,0,"Walgreens #19789","62 WEST GRAY ROAD",43.882955,-70.341753,43.893039,-70.342705,22772.5992177928,289173,835.947,2,2,345.922648206166,1445.67309204787
23005002002,"ME17","Maine",23005,2,289173,835.947,43.653008,-70.3135329,0,"Community Pharmacy-Gorham","365 MAIN ST",43.686037,-70.420913,43.6823986666667,-70.4325843333333,9395.66306157882,289173,835.947,2,2,345.922648206166,874.745456900653
23005002002,"ME18","Maine",23005,2,289173,835.947,43.653008,-70.3135329,0,"WALGREENS #10428","741 ROOSEVELT TRL",43.833918,-70.437148,43.836717,-70.4413855,22458.8989329614,289173,835.947,2,2,345.922648206166,1432.28436389126
23005002002,"ME21","Maine",23005,2,289173,835.947,43.653008,-70.3135329,0,"Walgreens #18119","15 SACO AVENUE",43.515932,-70.378337,43.4921176363636,-70.4597068181818,16129.1618122429,201454,991.075,2,2,345.922648206166,1162.131183579
23005002002,"ME23","Maine",23005,2,289173,835.947,43.653008,-70.3135329,0,"Walgreens #19423","478 ROUTE 1",43.798025,-70.189198,43.8265035,-70.14710225,18990.7448007981,289173,835.947,2,2,345.922648206166,1284.26354553053
23005002002,"ME27","Maine",23005,2,289173,835.947,43.653008,-70.3135329,0,"HANNAFORD FOOD AND DRUG","71 Colonial Drive",43.729515,-70.544186,43.704471,-70.5663615,20425.9873444444,289173,835.947,2,2,345.922648206166,1345.51969729336
23005002002,"ME3","Maine",23005,2,289173,835.947,43.653008,-70.3135329,0,"CVS Pharmacy #00804","1406 CONGRESS STREET WEST GATE S/C",43.657942,-70.297288,43.6553255666667,-70.3024829,1418.97717110211,289173,835.947,2,2,345.922648206166,534.300503095107
23005002002,"ME43","Maine",23005,2,289173,835.947,43.653008,-70.3135329,0,"HANNAFORD FOOD AND DRUG","65 GRAY ROAD",43.735541,-70.296566,43.7259123333333,-70.254332,9288.47058007515,289173,835.947,2,2,345.922648206166,870.170481790076
23005002002,"ME54","Maine",23005,2,289173,835.947,43.653008,-70.3135329,0,"Hannaford Supermarket & Pharmacy","21 Hannaford Dr",43.615742,-70.52376,43.615742,-70.52376,17438.2755274215,201454,991.075,2,2,345.922648206166,1218.00415694282
23005002101,"ME17","Maine",23005,2,289173,835.947,43.7066677,-70.286108,0,"Community Pharmacy-Gorham","365 MAIN ST",43.686037,-70.420913,43.6823986666667,-70.4325843333333,11090.2094826136,289173,835.947,2,2,345.922648206166,947.068698150417
23005002101,"ME18","Maine",23005,2,289173,835.947,43.7066677,-70.286108,0,"WALGREENS #10428","741 ROOSEVELT TRL",43.833918,-70.437148,43.836717,-70.4413855,18656.7720521978,289173,835.947,2,2,345.922648206166,1270.00958862027
23005002101,"ME21","Maine",23005,2,289173,835.947,43.7066677,-70.286108,0,"Walgreens #18119","15 SACO AVENUE",43.515932,-70.378337,43.4921176363636,-70.4597068181818,22496.254213175,201454,991.075,2,2,345.922648206166,1433.87868725078
23005002101,"ME23","Maine",23005,2,289173,835.947,43.7066677,-70.286108,0,"Walgreens #19423","478 ROUTE 1",43.798025,-70.189198,43.8265035,-70.14710225,12812.0795330245,289173,835.947,2,2,345.922648206166,1020.55811190195
23005002101,"ME27","Maine",23005,2,289173,835.947,43.7066677,-70.286108,0,"HANNAFORD FOOD AND DRUG","71 Colonial Drive",43.729515,-70.544186,43.704471,-70.5663615,20919.1127254201,289173,835.947,2,2,345.922648206166,1366.5662885534
23005002101,"ME3","Maine",23005,2,289173,835.947,43.7066677,-70.286108,0,"CVS Pharmacy #00329","111 Auburn St",43.703999,-70.288762,43.6553255666667,-70.3024829,365.882708679138,289173,835.947,2,2,345.922648206166,489.354431438894
23005002101,"ME43","Maine",23005,2,289173,835.947,43.7066677,-70.286108,0,"HANNAFORD FOOD AND DRUG","65 GRAY ROAD",43.735541,-70.296566,43.7259123333333,-70.254332,3322.45837980869,289173,835.947,2,2,345.922648206166,615.541081082704
23005002101,"ME54","Maine",23005,2,289173,835.947,43.7066677,-70.286108,0,"Hannaford Supermarket & Pharmacy","21 Hannaford Dr",43.615742,-70.52376,43.615742,-70.52376,21650.3942221857,201454,991.075,2,2,345.922648206166,1397.77738283535
23005002101,"ME57","Maine",23005,2,289173,835.947,43.7066677,-70.286108,0,"Walgreens #19789","62 WEST GRAY ROAD",43.882955,-70.341753,43.893039,-70.342705,20127.1370388591,289173,835.947,2,2,345.922648206166,1332.76476625098
